
@RELATION joint

@ATTRIBUTE attr_0           STRING
@ATTRIBUTE attr_1           STRING
@ATTRIBUTE attr_2           STRING
@ATTRIBUTE attr_3           STRING
@ATTRIBUTE attr_4           STRING
@ATTRIBUTE attr_5           STRING
@ATTRIBUTE attr_6           STRING
@ATTRIBUTE attr_7           STRING
@ATTRIBUTE firstword        {0,1}
@ATTRIBUTE lastword         {0,1}
@ATTRIBUTE word             string
@ATTRIBUTE wordsafter       NUMERIC
@ATTRIBUTE wordsafterperc   NUMERIC
@ATTRIBUTE wordsbefore      NUMERIC
@ATTRIBUTE wordsbeforeperc  NUMERIC

@ATTRIBUTE class        {0,1,2,3,4}

@DATA
A,Q,0,C,S,0,0,0,0,0,cuádruple,3,0.375,4,0.5,1
N,C,M,S,0,0,0,0,0,0,campeón,2,0.25,5,0.625,2
S,P,S,0,0,0,0,0,0,0,de,1,0.125,6,0.75,1
N,C,M,S,0,0,0,0,0,1,vóleibol,0,0.0,7,0.875,4
V,M,I,P,3,P,0,0,1,0,Piden,6,0.857142857143,0,0.0,0
D,A,0,M,S,0,0,0,0,0,el,5,0.714285714286,1,0.142857142857,1
N,C,M,S,0,0,0,0,0,0,desafuero,4,0.571428571429,2,0.285714285714,3
S,P,S,0,0,0,0,0,0,0,del,3,0.428571428571,3,0.428571428571,1
N,C,M,S,0,0,0,0,0,0,consejo,2,0.285714285714,4,0.571428571429,1
A,Q,0,M,S,0,0,0,0,0,gubernativo,1,0.142857142857,5,0.714285714286,1
A,Q,0,C,S,0,0,0,0,1,provincial,0,0.0,6,0.857142857143,4
N,P,0,0,0,0,0,0,1,0,Delfina,6,0.857142857143,0,0.0,3
P,0,0,0,0,0,0,0,0,0,se,5,0.714285714286,1,0.142857142857,1
V,M,I,S,3,S,0,0,0,0,deleitó,4,0.571428571429,2,0.285714285714,3
S,P,S,0,0,0,0,0,0,0,con,3,0.428571428571,3,0.428571428571,0
D,A,0,M,S,0,0,0,0,0,el,2,0.285714285714,4,0.571428571429,1
A,Q,0,C,S,0,0,0,0,0,glacial,1,0.142857142857,5,0.714285714286,1
N,C,M,S,0,0,0,0,0,1,fueguino,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,10,0.909090909091,0,0.0,0
N,C,M,S,0,0,0,0,0,0,ejemplo,9,0.818181818182,1,0.0909090909091,1
S,P,S,0,0,0,0,0,0,0,del,8,0.727272727273,2,0.181818181818,1
N,C,M,S,0,0,0,0,0,0,prócer,7,0.636363636364,3,0.272727272727,4
V,S,I,P,3,S,0,0,0,0,es,6,0.545454545455,4,0.363636363636,0
A,Q,0,M,S,0,0,0,0,0,ilustrativo,5,0.454545454545,5,0.454545454545,3
S,P,S,0,0,0,0,0,0,0,de,4,0.363636363636,6,0.545454545455,1
D,A,0,F,S,0,0,0,0,0,la,3,0.272727272727,7,0.636363636364,1
N,C,F,S,0,0,0,0,0,0,gesta,2,0.181818181818,8,0.727272727273,1
A,Q,0,C,S,0,0,0,0,0,triunfal,1,0.0909090909091,9,0.818181818182,1
A,Q,0,F,S,0,0,0,0,1,sanmartiniana,0,0.0,10,0.909090909091,4
N,P,0,0,0,0,0,0,1,0,Daniela,2,0.666666666667,0,0.0,0
V,S,I,P,3,S,0,0,0,0,es,1,0.333333333333,1,0.333333333333,3
A,Q,0,F,S,0,0,0,0,1,bienintencionada,0,0.0,2,0.666666666667,4
P,P,3,C,S,D,0,0,1,0,Le,9,0.9,0,0.0,1
V,M,I,S,3,P,0,0,0,0,dieron,8,0.8,1,0.1,1
D,A,0,F,S,0,0,0,0,0,la,7,0.7,2,0.2,1
N,C,F,S,0,0,0,0,0,0,bienvenida,6,0.6,3,0.3,3
S,P,S,0,0,0,0,0,0,0,a,5,0.5,4,0.4,1
N,P,0,0,0,0,0,0,0,0,Rubén,4,0.4,5,0.5,1
N,P,0,0,0,0,0,0,0,0,Beltrán,3,0.3,6,0.6,1
S,P,S,0,0,0,0,0,0,0,en,2,0.2,7,0.7,0
D,A,0,M,S,0,0,0,0,0,el,1,0.1,8,0.8,0
N,P,0,0,0,0,0,0,0,1,Abasto,0,0.0,9,0.9,4
N,P,0,0,0,0,0,0,1,0,Andrea,4,0.8,0,0.0,3
V,M,I,S,3,S,0,0,0,0,sembró,3,0.6,1,0.2,0
D,A,0,M,S,0,0,0,0,0,el,2,0.4,2,0.4,1
N,C,M,S,0,0,0,0,0,0,césped,1,0.2,3,0.6,3
R,G,0,0,0,0,0,0,0,1,recientemente,0,0.0,4,0.8,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,1
N,C,M,S,0,0,0,0,0,0,fascismo,6,0.75,1,0.125,4
V,S,I,P,3,S,0,0,0,0,es,5,0.625,2,0.25,0
D,I,0,M,S,0,0,0,0,0,un,4,0.5,3,0.375,1
N,C,M,S,0,0,0,0,0,0,sistema,3,0.375,4,0.5,3
A,Q,0,M,S,0,0,0,0,0,coercitivo,2,0.25,5,0.625,0
C,C,0,0,0,0,0,0,0,0,y,1,0.125,6,0.75,1
A,Q,0,M,S,0,0,0,0,1,nefasto,0,0.0,7,0.875,4
N,P,0,0,0,0,0,0,1,0,Juanita,5,0.833333333333,0,0.0,4
V,M,I,P,3,S,0,0,0,0,tiene,4,0.666666666667,1,0.166666666667,1
N,C,F,S,0,0,0,0,0,0,nostalgia,3,0.5,2,0.333333333333,3
S,P,S,0,0,0,0,0,0,0,de,2,0.333333333333,3,0.5,1
D,P,3,C,S,0,0,0,0,0,su,1,0.166666666667,4,0.666666666667,0
N,C,F,S,0,0,0,0,0,1,infancia,0,0.0,5,0.833333333333,4
D,A,0,M,S,0,0,0,1,0,El,8,0.888888888889,0,0.0,1
N,C,M,S,0,0,0,0,0,0,truhán,7,0.777777777778,1,0.111111111111,3
P,P,3,C,S,D,0,0,0,0,le,6,0.666666666667,2,0.222222222222,1
V,M,I,S,3,S,0,0,0,0,tendió,5,0.555555555556,3,0.333333333333,0
D,I,0,F,S,0,0,0,0,0,una,4,0.444444444444,4,0.444444444444,0
N,C,F,S,0,0,0,0,0,0,emboscada,3,0.333333333333,5,0.555555555556,3
S,P,S,0,0,0,0,0,0,0,a,2,0.222222222222,6,0.666666666667,1
D,A,0,F,S,0,0,0,0,0,la,1,0.111111111111,7,0.777777777778,1
N,C,F,S,0,0,X,0,0,1,viejezuela,0,0.0,8,0.888888888889,4
D,A,0,M,S,0,0,0,1,0,El,6,0.857142857143,0,0.0,1
N,C,M,S,0,0,0,0,0,0,plomero,5,0.714285714286,1,0.142857142857,3
V,M,I,S,3,S,0,0,0,0,hizo,4,0.571428571429,2,0.285714285714,0
D,I,0,M,S,0,0,0,0,0,un,3,0.428571428571,3,0.428571428571,1
N,C,M,S,0,0,0,0,0,0,curso,2,0.285714285714,4,0.571428571429,2
S,P,S,0,0,0,0,0,0,0,de,1,0.142857142857,5,0.714285714286,1
N,C,F,S,0,0,0,0,0,1,fontanería,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,8,0.888888888889,0,0.0,0
N,C,M,S,0,0,0,0,0,0,encuadernador,7,0.777777777778,1,0.111111111111,4
V,M,I,S,3,S,0,0,0,0,hizo,6,0.666666666667,2,0.222222222222,0
D,I,0,F,S,0,0,0,0,0,una,5,0.555555555556,3,0.333333333333,1
N,C,F,S,0,0,0,0,0,0,copia,4,0.444444444444,4,0.444444444444,1
V,M,P,0,0,S,F,0,0,0,mimeografiada,3,0.333333333333,5,0.555555555556,3
S,P,S,0,0,0,0,0,0,0,de,2,0.222222222222,6,0.666666666667,1
D,A,0,M,P,0,0,0,0,0,los,1,0.111111111111,7,0.777777777778,1
N,C,M,P,0,0,0,0,0,1,cuadernillos,0,0.0,8,0.888888888889,4
V,M,I,S,3,P,0,0,1,0,Intentaron,3,0.75,0,0.0,1
V,M,N,0,0,0,0,0,0,0,quebrantar,2,0.5,1,0.25,1
D,A,0,M,S,0,0,0,0,0,el,1,0.25,2,0.5,0
N,C,M,S,0,0,0,0,0,1,acuartelamiento,0,0.0,3,0.75,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,0
N,C,M,S,0,0,0,0,0,0,autobús,6,0.75,1,0.125,2
Z,0,0,0,0,0,0,0,0,0,veintidós,5,0.625,2,0.25,4
P,0,0,0,0,0,0,0,0,0,se,4,0.5,3,0.375,1
V,M,I,S,3,S,0,0,0,0,detuvo,3,0.375,4,0.5,1
S,P,S,0,0,0,0,0,0,0,en,2,0.25,5,0.625,0
D,A,0,M,S,0,0,0,0,0,el,1,0.125,6,0.75,0
N,C,M,S,0,0,0,0,0,1,andén,0,0.0,7,0.875,4
D,A,0,F,S,0,0,0,1,0,La,5,0.833333333333,0,0.0,1
N,C,F,S,0,0,0,0,0,0,comadreja,4,0.666666666667,1,0.166666666667,3
V,M,I,P,3,S,0,0,0,0,dormita,3,0.5,2,0.333333333333,0
S,P,S,0,0,0,0,0,0,0,en,2,0.333333333333,3,0.5,1
D,A,0,F,S,0,0,0,0,0,la,1,0.166666666667,4,0.666666666667,1
N,C,F,S,0,0,0,0,0,1,madreselva,0,0.0,5,0.833333333333,4
N,P,0,0,0,0,0,0,1,0,Laura,5,0.833333333333,0,0.0,3
V,M,I,S,3,S,0,0,0,0,asistió,4,0.666666666667,1,0.166666666667,0
S,P,S,0,0,0,0,0,0,0,a,3,0.5,2,0.333333333333,1
D,A,0,F,S,0,0,0,0,0,la,2,0.333333333333,3,0.5,1
N,C,F,S,0,0,0,0,0,0,dramatización,1,0.166666666667,4,0.666666666667,1
A,Q,0,F,S,0,0,0,0,1,dionisíaca,0,0.0,5,0.833333333333,4
V,M,I,S,1,S,0,0,1,0,Alquilé,4,0.8,0,0.0,0
D,I,0,M,S,0,0,0,0,0,un,3,0.6,1,0.2,1
N,C,M,S,0,0,0,0,0,0,ciclomotor,2,0.4,2,0.4,0
S,P,S,0,0,0,0,0,0,0,en,1,0.2,3,0.6,1
N,P,0,0,0,0,0,0,0,1,Pernambuco,0,0.0,4,0.8,4
N,P,0,0,0,0,0,0,1,0,Gendarmería,5,0.833333333333,0,0.0,3
V,M,I,F,3,S,0,0,0,0,abordará,4,0.666666666667,1,0.166666666667,0
D,A,0,M,S,0,0,0,0,0,el,3,0.5,2,0.333333333333,1
N,C,M,S,0,0,0,0,0,0,problema,2,0.333333333333,3,0.5,1
S,P,S,0,0,0,0,0,0,0,del,1,0.166666666667,4,0.666666666667,1
N,C,M,S,0,0,0,0,0,1,narcotráfico,0,0.0,5,0.833333333333,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,1
N,C,M,N,0,0,0,0,0,0,guardacostas,6,0.75,1,0.125,4
V,M,I,S,3,S,0,0,0,0,vislumbró,5,0.625,2,0.25,1
D,A,0,M,S,0,0,0,0,0,el,4,0.5,3,0.375,1
V,M,N,0,0,0,0,0,0,0,naufragar,3,0.375,4,0.5,1
S,P,S,0,0,0,0,0,0,0,del,2,0.25,5,0.625,1
N,C,M,S,0,0,0,0,0,0,buque,1,0.125,6,0.75,1
A,Q,0,M,S,0,0,0,0,1,pesquero,0,0.0,7,0.875,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,1
N,C,C,S,0,0,0,0,0,0,radioescucha,6,0.75,1,0.125,3
V,M,I,P,3,S,0,0,0,0,tiende,5,0.625,2,0.25,0
S,P,S,0,0,0,0,0,0,0,a,4,0.5,3,0.375,1
V,M,N,0,0,0,0,0,0,0,desconfiar,3,0.375,4,0.5,3
S,P,S,0,0,0,0,0,0,0,del,2,0.25,5,0.625,0
N,C,M,S,0,0,0,0,0,0,estilo,1,0.125,6,0.75,1
A,Q,0,M,S,0,0,0,0,1,discursivo,0,0.0,7,0.875,4
S,P,S,0,0,0,0,0,1,0,A,6,0.857142857143,0,0.0,1
S,P,S,0,0,0,0,0,0,0,partir,5,0.714285714286,1,0.142857142857,1
S,P,S,0,0,0,0,0,0,0,del,4,0.571428571429,2,0.285714285714,1
N,C,M,S,0,0,0,0,0,0,resfrío,3,0.428571428571,3,0.428571428571,3
V,M,I,S,3,S,0,0,0,0,comenzó,2,0.285714285714,4,0.571428571429,0
S,P,S,0,0,0,0,0,0,0,a,1,0.142857142857,5,0.714285714286,0
V,M,N,0,0,0,0,0,0,1,afiebrarse,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,8,0.888888888889,0,0.0,1
N,C,M,S,0,0,0,0,0,0,mapamundi,7,0.777777777778,1,0.111111111111,4
V,S,I,P,3,S,0,0,0,0,es,6,0.666666666667,2,0.222222222222,0
D,I,0,F,S,0,0,0,0,0,una,5,0.555555555556,3,0.333333333333,1
N,C,F,S,0,0,0,0,0,0,muestra,4,0.444444444444,4,0.444444444444,3
S,P,S,0,0,0,0,0,0,0,de,3,0.333333333333,5,0.555555555556,1
D,A,0,F,S,0,0,0,0,0,la,2,0.222222222222,6,0.666666666667,1
N,C,F,S,0,0,0,0,0,0,superficie,1,0.111111111111,7,0.777777777778,1
A,Q,0,C,S,0,0,0,0,1,terrestre,0,0.0,8,0.888888888889,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,1
N,C,M,S,0,0,0,0,0,0,clima,6,0.75,1,0.125,3
V,A,I,S,3,S,0,0,0,0,estuvo,5,0.625,2,0.25,1
A,Q,0,M,S,0,0,0,0,0,nubloso,4,0.5,3,0.375,3
S,P,S,0,0,0,0,0,0,0,en,3,0.375,4,0.5,0
D,A,0,M,S,0,0,0,0,0,el,2,0.25,5,0.625,1
W,0,0,0,0,0,0,0,0,0,mediodía,1,0.125,6,0.75,1
A,Q,0,C,S,0,0,0,0,1,campestre,0,0.0,7,0.875,4
D,A,0,M,S,0,0,0,1,0,El,6,0.857142857143,0,0.0,0
N,C,C,S,0,0,0,0,0,0,individualista,5,0.714285714286,1,0.142857142857,4
R,G,0,0,0,0,0,0,0,0,sólo,4,0.571428571429,2,0.285714285714,1
P,0,0,0,0,0,0,0,0,0,se,3,0.428571428571,3,0.428571428571,1
V,M,I,P,3,S,0,0,0,0,mira,2,0.285714285714,4,0.571428571429,0
D,A,0,M,S,0,0,0,0,0,el,1,0.142857142857,5,0.714285714286,0
N,C,M,S,0,0,0,0,0,1,ombligo,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,8,0.888888888889,0,0.0,0
N,C,M,S,0,0,0,0,0,0,engrudo,7,0.777777777778,1,0.111111111111,3
V,S,I,P,3,S,0,0,0,0,es,6,0.666666666667,2,0.222222222222,1
D,I,0,F,S,0,0,0,0,0,una,5,0.555555555556,3,0.333333333333,1
N,C,F,S,0,0,0,0,0,0,mezcla,4,0.444444444444,4,0.444444444444,3
S,P,S,0,0,0,0,0,0,0,de,3,0.333333333333,5,0.555555555556,0
N,C,F,S,0,0,0,0,0,0,harina,2,0.222222222222,6,0.666666666667,0
C,C,0,0,0,0,0,0,0,0,y,1,0.111111111111,7,0.777777777778,0
N,C,F,S,0,0,0,0,0,1,agua,0,0.0,8,0.888888888889,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,1
N,C,M,S,0,0,0,0,0,0,templo,6,0.75,1,0.125,2
S,P,S,0,0,0,0,0,0,0,de,5,0.625,2,0.25,1
N,C,C,S,0,0,0,0,0,0,base,4,0.5,3,0.375,1
A,Q,0,C,S,0,0,0,0,0,rectangular,3,0.375,4,0.5,4
V,M,I,P,3,S,0,0,0,0,tiene,2,0.25,5,0.625,1
N,C,F,P,0,0,0,0,0,0,columnas,1,0.125,6,0.75,0
A,Q,0,F,P,0,0,0,0,1,cilíndricas,0,0.0,7,0.875,4
D,A,0,M,S,0,0,0,1,0,El,9,0.9,0,0.0,1
N,C,M,S,0,0,0,0,0,0,desempeño,8,0.8,1,0.1,3
S,P,S,0,0,0,0,0,0,0,de,7,0.7,2,0.2,1
N,P,0,0,0,0,0,0,0,0,Victor,6,0.6,3,0.3,1
N,P,0,0,0,0,0,0,0,0,Guapinol,5,0.5,4,0.4,1
S,P,S,0,0,0,0,0,0,0,en,4,0.4,5,0.5,1
D,A,0,F,P,0,0,0,0,0,las,3,0.3,6,0.6,0
N,C,F,P,0,0,0,0,0,0,olimpíadas,2,0.2,7,0.7,4
V,S,I,S,3,S,0,0,0,0,fue,1,0.1,8,0.8,1
A,Q,0,C,S,0,0,0,0,1,mediocre,0,0.0,9,0.9,4
D,A,0,F,S,0,0,0,1,0,La,6,0.857142857143,0,0.0,1
N,C,F,S,0,0,0,0,0,0,cohorte,5,0.714285714286,1,0.142857142857,3
V,M,I,F,3,S,0,0,0,0,deberá,4,0.571428571429,2,0.285714285714,0
V,M,N,0,0,0,0,0,0,0,escoltar,3,0.428571428571,3,0.428571428571,4
S,P,S,0,0,0,0,0,0,0,al,2,0.285714285714,4,0.571428571429,1
N,C,M,S,0,0,0,0,0,0,pabellón,1,0.142857142857,5,0.714285714286,1
A,Q,0,M,S,0,0,0,0,1,patrio,0,0.0,6,0.857142857143,4
D,A,0,F,S,0,0,0,1,0,La,4,0.8,0,0.0,1
N,C,F,N,0,0,0,0,0,0,bronquitis,3,0.6,1,0.2,3
P,P,3,C,S,D,0,0,0,0,le,2,0.4,2,0.4,1
V,M,I,S,3,S,0,0,0,0,produjo,1,0.2,3,0.6,1
N,C,F,S,0,0,0,0,0,1,fiebre,0,0.0,4,0.8,4
V,M,I,P,3,P,0,0,1,0,Proponen,5,0.833333333333,0,0.0,1
V,M,N,0,0,0,0,0,0,0,reexaminar,4,0.666666666667,1,0.166666666667,2
D,A,0,M,S,0,0,0,0,0,el,3,0.5,2,0.333333333333,1
N,C,M,S,0,0,0,0,0,0,régimen,2,0.333333333333,3,0.5,1
S,P,S,0,0,0,0,0,0,0,de,1,0.166666666667,4,0.666666666667,0
N,C,M,P,0,0,0,0,0,1,aeropuertos,0,0.0,5,0.833333333333,4
R,G,0,0,0,0,0,0,1,0,Entonces,4,0.8,0,0.0,4
N,P,0,0,0,0,0,0,0,0,Jesús,3,0.6,1,0.2,2
V,M,I,S,3,S,0,0,0,0,habló,2,0.4,2,0.4,0
S,P,S,0,0,0,0,0,0,0,al,1,0.2,3,0.6,0
N,C,M,S,0,0,0,0,0,1,apóstol,0,0.0,4,0.8,4
D,A,0,M,S,0,0,0,1,0,El,6,0.857142857143,0,0.0,1
N,C,M,S,0,0,0,0,0,0,radiotransmisor,5,0.714285714286,1,0.142857142857,3
V,M,I,P,3,S,0,0,0,0,funciona,4,0.571428571429,2,0.285714285714,2
S,P,S,0,0,0,0,0,0,0,a,3,0.428571428571,3,0.428571428571,1
Z,0,0,0,0,0,0,0,0,0,doscientos,2,0.285714285714,4,0.571428571429,1
Z,0,0,0,0,0,0,0,0,0,veinte,1,0.142857142857,5,0.714285714286,1
N,C,M,P,0,0,0,0,0,1,voltios,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,5,0.833333333333,0,0.0,1
V,M,P,0,0,S,M,0,0,0,conocido,4,0.666666666667,1,0.166666666667,1
N,C,C,S,0,0,0,0,0,0,contralto,3,0.5,2,0.333333333333,3
V,M,I,S,3,S,0,0,0,0,entonó,2,0.333333333333,3,0.5,1
D,A,0,F,S,0,0,0,0,0,la,1,0.166666666667,4,0.666666666667,1
N,C,F,S,0,0,0,0,0,1,rapsodia,0,0.0,5,0.833333333333,4
P,P,3,C,S,D,0,0,1,0,Le,4,0.8,0,0.0,0
V,M,I,S,3,P,0,0,0,0,extirparon,3,0.6,1,0.2,3
D,I,0,M,S,0,0,0,0,0,un,2,0.4,2,0.4,1
N,C,M,S,0,0,0,0,0,0,tumor,1,0.2,3,0.6,1
A,Q,0,M,S,0,0,0,0,1,craneano,0,0.0,4,0.8,4
N,P,0,0,0,0,0,0,1,0,Reencuentro,7,0.875,0,0.0,3
S,P,S,0,0,0,0,0,0,0,ante,6,0.75,1,0.125,1
D,A,0,F,S,0,0,0,0,0,la,5,0.625,2,0.25,0
A,Q,0,C,S,0,0,0,0,0,inminente,4,0.5,3,0.375,1
N,C,F,S,0,0,0,0,0,0,fractura,3,0.375,4,0.5,3
S,P,S,0,0,0,0,0,0,0,del,2,0.25,5,0.625,1
N,C,M,S,0,0,0,0,0,0,partido,1,0.125,6,0.75,1
A,Q,0,M,S,0,0,0,0,1,democristiano,0,0.0,7,0.875,4
D,A,0,M,S,0,0,0,1,0,El,6,0.857142857143,0,0.0,1
N,C,M,S,0,0,0,0,0,0,coadministrador,5,0.714285714286,1,0.142857142857,4
P,0,0,0,0,0,0,0,0,0,se,4,0.571428571429,2,0.285714285714,0
V,M,I,F,3,S,0,0,0,0,encargará,3,0.428571428571,3,0.428571428571,3
S,P,S,0,0,0,0,0,0,0,de,2,0.285714285714,4,0.571428571429,1
D,A,0,F,S,0,0,0,0,0,la,1,0.142857142857,5,0.714285714286,1
N,C,F,S,0,0,0,0,0,1,propiedad,0,0.0,6,0.857142857143,4
P,0,0,0,0,0,0,0,1,0,Se,8,0.888888888889,0,0.0,0
V,M,I,P,3,S,0,0,0,0,observa,7,0.777777777778,1,0.111111111111,3
A,Q,0,F,S,0,0,0,0,0,cierta,6,0.666666666667,2,0.222222222222,1
N,C,F,S,0,0,0,0,0,0,turbiedad,5,0.555555555556,3,0.333333333333,0
S,P,S,0,0,0,0,0,0,0,del,4,0.444444444444,4,0.444444444444,0
N,C,M,S,0,0,0,0,0,0,aire,3,0.333333333333,5,0.555555555556,2
S,P,S,0,0,0,0,0,0,0,en,2,0.222222222222,6,0.666666666667,0
D,A,0,M,S,0,0,0,0,0,el,1,0.111111111111,7,0.777777777778,1
N,C,M,S,0,0,0,0,0,1,firmamento,0,0.0,8,0.888888888889,4
N,P,0,0,0,0,0,0,1,0,Ofuscación,11,0.916666666667,0,0.0,3
S,P,S,0,0,0,0,0,0,0,por,10,0.833333333333,1,0.0833333333333,0
D,A,0,M,S,0,0,0,0,0,el,9,0.75,2,0.166666666667,1
N,C,M,S,0,0,0,0,0,0,trasfondo,8,0.666666666667,3,0.25,1
A,Q,0,M,S,0,0,0,0,0,fraudulento,7,0.583333333333,4,0.333333333333,1
S,P,S,0,0,0,0,0,0,0,entre,6,0.5,5,0.416666666667,1
D,A,0,F,S,0,0,0,0,0,la,5,0.416666666667,6,0.5,0
N,C,F,S,0,0,0,0,0,0,agrupación,4,0.333333333333,7,0.583333333333,0
A,Q,0,C,S,0,0,0,0,0,oficialista,3,0.25,8,0.666666666667,1
C,C,0,0,0,0,0,0,0,0,y,2,0.166666666667,9,0.75,1
D,A,0,F,S,0,0,0,0,0,la,1,0.0833333333333,10,0.833333333333,1
N,C,F,S,0,0,0,0,0,1,mafia,0,0.0,11,0.916666666667,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,1
A,Q,0,M,S,0,0,0,0,0,físico,6,0.75,1,0.125,1
N,C,M,S,0,0,0,0,0,0,checoeslovaco,5,0.625,2,0.25,3
V,M,I,S,3,S,0,0,0,0,realizó,4,0.5,3,0.375,1
D,A,0,F,S,0,0,0,0,0,la,3,0.375,4,0.5,1
N,C,F,S,0,0,0,0,0,0,demostración,2,0.25,5,0.625,2
S,P,S,0,0,0,0,0,0,0,con,1,0.125,6,0.75,1
N,C,M,S,0,0,0,0,0,1,rigor,0,0.0,7,0.875,4
V,M,I,S,3,P,0,0,1,0,Brindaron,6,0.857142857143,0,0.0,0
D,I,0,M,S,0,0,0,0,0,un,5,0.714285714286,1,0.142857142857,1
N,C,M,S,0,0,0,0,0,0,brebaje,4,0.571428571429,2,0.285714285714,3
S,P,S,0,0,0,0,0,0,0,de,3,0.428571428571,3,0.428571428571,4
N,C,M,S,0,0,0,0,0,0,té,2,0.285714285714,4,0.571428571429,1
S,P,S,0,0,0,0,0,0,0,de,1,0.142857142857,5,0.714285714286,1
N,C,M,S,0,0,0,0,0,1,boldo,0,0.0,6,0.857142857143,4
V,M,I,P,3,P,0,0,1,0,Sobrestiman,5,0.833333333333,0,0.0,3
D,A,0,F,S,0,0,0,0,0,la,4,0.666666666667,1,0.166666666667,0
N,C,F,S,0,0,0,0,0,0,incidencia,3,0.5,2,0.333333333333,3
S,P,S,0,0,0,0,0,0,0,de,2,0.333333333333,3,0.5,1
N,C,M,P,0,0,0,0,0,0,rayos,1,0.166666666667,4,0.666666666667,0
A,Q,0,C,P,0,0,0,0,1,ultravioletas,0,0.0,5,0.833333333333,4
D,A,0,M,S,0,0,0,1,0,El,6,0.857142857143,0,0.0,0
A,Q,0,M,S,0,0,0,0,0,huertero,5,0.714285714286,1,0.142857142857,4
V,M,I,S,3,S,0,0,0,0,cultivó,4,0.571428571429,2,0.285714285714,1
N,C,M,S,0,0,0,0,0,0,perejil,3,0.428571428571,3,0.428571428571,4
N,C,M,S,0,0,0,0,0,0,choclo,2,0.285714285714,4,0.571428571429,1
C,C,0,0,0,0,0,0,0,0,y,1,0.142857142857,5,0.714285714286,0
N,C,M,S,0,0,0,0,0,1,ají,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,1,0,El,7,0.875,0,0.0,1
N,C,M,S,0,0,0,0,0,0,jardinero,6,0.75,1,0.125,4
V,M,I,P,3,S,0,0,0,0,prefiere,5,0.625,2,0.25,0
D,A,0,M,S,0,0,0,0,0,el,4,0.5,3,0.375,1
N,C,M,S,0,0,0,0,0,0,jazmín,3,0.375,4,0.5,1
A,Q,0,C,S,0,0,0,0,0,silvestre,2,0.25,5,0.625,4
S,P,S,0,0,0,0,0,0,0,al,1,0.125,6,0.75,0
N,C,M,S,0,0,0,0,0,1,ligustro,0,0.0,7,0.875,4
V,M,I,S,3,S,0,0,1,0,Debió,5,0.833333333333,0,0.0,1
V,M,N,0,0,0,0,0,0,0,ponderar,4,0.666666666667,1,0.166666666667,3
D,A,0,F,S,0,0,0,0,0,la,3,0.5,2,0.333333333333,0
N,C,F,S,0,0,0,0,0,0,ingeniosidad,2,0.333333333333,3,0.5,0
S,P,S,0,0,0,0,0,0,0,del,1,0.166666666667,4,0.666666666667,1
A,Q,0,M,S,0,0,0,0,1,ñato,0,0.0,5,0.833333333333,4
V,M,I,P,3,P,0,0,1,0,Van,5,0.833333333333,0,0.0,0
S,P,S,0,0,0,0,0,0,0,a,4,0.666666666667,1,0.166666666667,0
V,M,N,0,0,0,0,0,0,0,asfaltar,3,0.5,2,0.333333333333,3
D,A,0,M,S,0,0,0,0,0,el,2,0.333333333333,3,0.5,1
N,C,M,S,0,0,0,0,0,0,camino,1,0.166666666667,4,0.666666666667,1
A,Q,0,M,S,0,0,0,0,1,polvoriento,0,0.0,5,0.833333333333,4
N,P,0,0,0,0,0,0,1,0,Gabi,11,0.916666666667,0,0.0,1
V,M,I,S,3,S,0,0,0,0,quedó,10,0.833333333333,1,0.0833333333333,0
A,Q,0,F,S,0,0,0,0,0,ahíta,9,0.75,2,0.166666666667,3
S,P,S,0,0,0,0,0,0,0,ante,8,0.666666666667,3,0.25,0
D,A,0,M,S,0,0,0,0,0,el,7,0.583333333333,4,0.333333333333,1
N,C,M,S,0,0,0,0,0,0,resplandor,6,0.5,5,0.416666666667,2
S,P,S,0,0,0,0,0,0,0,de,5,0.416666666667,6,0.5,1
D,A,0,F,S,0,0,0,0,0,la,4,0.333333333333,7,0.583333333333,0
N,C,F,S,0,0,0,0,0,0,esmeralda,3,0.25,8,0.666666666667,0
C,C,0,0,0,0,0,0,0,0,y,2,0.166666666667,9,0.75,0
D,A,0,M,S,0,0,0,0,0,el,1,0.0833333333333,10,0.833333333333,1
N,C,M,S,0,0,0,0,0,1,rubí,0,0.0,11,0.916666666667,4
D,A,0,M,S,0,0,0,1,0,El,6,0.857142857143,0,0.0,1
N,C,M,S,0,0,0,0,0,0,pronóstico,5,0.714285714286,1,0.142857142857,1
