
@RELATION joint

@ATTRIBUTE attr_0           STRING
@ATTRIBUTE attr_1           STRING
@ATTRIBUTE attr_2           STRING
@ATTRIBUTE attr_3           STRING
@ATTRIBUTE attr_4           STRING
@ATTRIBUTE attr_5           STRING
@ATTRIBUTE attr_6           STRING
@ATTRIBUTE attr_7           STRING
@ATTRIBUTE endswith         STRING
@ATTRIBUTE firstword        STRING
@ATTRIBUTE lastword         STRING
@ATTRIBUTE length           NUMERIC
@ATTRIBUTE nextisverb       STRING
@ATTRIBUTE nextlength       NUMERIC
@ATTRIBUTE nextstartswith   STRING
@ATTRIBUTE nextword         STRING
@ATTRIBUTE word             STRING
@ATTRIBUTE wordsafter       NUMERIC
@ATTRIBUTE wordsafterperc   NUMERIC
@ATTRIBUTE wordsbefore      NUMERIC
@ATTRIBUTE wordsbeforeperc  NUMERIC

@ATTRIBUTE class        {0,1,2,3,4}

@DATA
N,P,0,0,0,0,0,0,V,True,False,9,True,8,V,escribió,Alfonsina,3,0.75,0,0.0,0
V,M,I,S,3,S,0,0,C,False,False,8,False,11,C,fantásticos,escribió,2,0.5,1,0.25,3
A,Q,0,M,P,0,0,0,C,False,False,11,False,12,V,alejandrinos,fantásticos,1,0.25,2,0.5,0
N,C,M,P,0,0,0,0,C,False,True,12,False,0,N,1r03r03032,alejandrinos,0,0.0,3,0.75,4
D,A,0,M,S,0,0,0,C,True,False,2,False,9,C,pacifista,El,5,0.833333333333,0,0.0,1
N,C,C,S,0,0,0,0,V,False,False,9,True,7,C,propuso,pacifista,4,0.666666666667,1,0.166666666667,3
V,M,I,S,3,S,0,0,V,False,False,7,False,2,C,la,propuso,3,0.5,2,0.333333333333,1
D,A,0,F,S,0,0,0,V,False,False,2,False,11,V,autogestión,la,2,0.333333333333,3,0.5,0
N,C,F,S,0,0,0,0,C,False,False,11,False,14,C,medioambiental,autogestión,1,0.166666666667,4,0.666666666667,0
A,Q,0,C,S,0,0,0,C,False,True,14,False,0,N,1r03r03032,medioambiental,0,0.0,5,0.833333333333,4
D,A,0,M,S,0,0,0,C,True,False,2,False,5,C,monje,El,5,0.833333333333,0,0.0,1
N,C,M,S,0,0,0,0,V,False,False,5,False,5,C,hindú,monje,4,0.666666666667,1,0.166666666667,0
A,Q,0,C,S,0,0,0,C,False,False,5,False,2,C,no,hindú,3,0.5,2,0.333333333333,4
R,N,0,0,0,0,0,0,V,False,False,2,True,2,V,es,no,2,0.333333333333,3,0.5,0
V,S,I,P,3,S,0,0,C,False,False,2,False,9,C,panteísta,es,1,0.166666666667,4,0.666666666667,1
A,Q,0,C,S,0,0,0,V,False,True,9,False,0,N,1r03r03032,panteísta,0,0.0,5,0.833333333333,4
N,P,0,0,0,0,0,0,C,True,False,8,True,8,V,escribió,Cortázar,6,0.857142857143,0,0.0,3
V,M,I,S,3,S,0,0,C,False,False,8,False,2,V,un,escribió,5,0.714285714286,1,0.142857142857,0
D,I,0,M,S,0,0,0,C,False,False,2,False,5,C,libro,un,4,0.571428571429,2,0.285714285714,1
N,C,M,S,0,0,0,0,V,False,False,5,False,10,C,conceptual,libro,3,0.428571428571,3,0.428571428571,1
A,Q,0,C,S,0,0,0,C,False,False,10,False,1,C,y,conceptual,2,0.285714285714,4,0.571428571429,4
C,C,0,0,0,0,0,0,C,False,False,1,False,14,V,autobiográfico,y,1,0.142857142857,5,0.714285714286,0
A,Q,0,M,S,0,0,0,V,False,True,14,False,0,N,1r03r03032,autobiográfico,0,0.0,6,0.857142857143,4
V,M,I,P,3,S,0,0,V,True,False,6,False,2,V,en,Debuta,7,0.875,0,0.0,0
S,P,S,0,0,0,0,0,C,False,False,2,False,9,C,Jerusalén,en,6,0.75,1,0.125,1
N,P,0,0,0,0,0,0,C,False,False,9,False,2,V,el,Jerusalén,5,0.625,2,0.25,4
D,A,0,M,S,0,0,0,C,False,False,2,False,9,C,cuádruple,el,4,0.5,3,0.375,1
A,Q,0,C,S,0,0,0,V,False,False,9,False,7,C,campeón,cuádruple,3,0.375,4,0.5,1
N,C,M,S,0,0,0,0,C,False,False,7,False,2,C,de,campeón,2,0.25,5,0.625,2
S,P,S,0,0,0,0,0,V,False,False,2,False,8,C,vóleibol,de,1,0.125,6,0.75,1
N,C,M,S,0,0,0,0,C,False,True,8,False,0,N,1r03r03032,vóleibol,0,0.0,7,0.875,4
V,M,I,P,3,P,0,0,C,True,False,5,False,2,V,el,Piden,6,0.857142857143,0,0.0,0
D,A,0,M,S,0,0,0,C,False,False,2,False,9,C,desafuero,el,5,0.714285714286,1,0.142857142857,1
N,C,M,S,0,0,0,0,V,False,False,9,False,3,C,del,desafuero,4,0.571428571429,2,0.285714285714,3
S,P,S,0,0,0,0,0,C,False,False,3,False,7,C,consejo,del,3,0.428571428571,3,0.428571428571,1
N,C,M,S,0,0,0,0,V,False,False,7,False,11,C,gubernativo,consejo,2,0.285714285714,4,0.571428571429,1
A,Q,0,M,S,0,0,0,V,False,False,11,False,10,C,provincial,gubernativo,1,0.142857142857,5,0.714285714286,1
A,Q,0,C,S,0,0,0,C,False,True,10,False,0,N,1r03r03032,provincial,0,0.0,6,0.857142857143,4
N,P,0,0,0,0,0,0,V,True,False,7,False,2,C,se,Delfina,6,0.857142857143,0,0.0,3
P,0,0,0,0,0,0,0,V,False,False,2,True,7,C,deleitó,se,5,0.714285714286,1,0.142857142857,1
V,M,I,S,3,S,0,0,C,False,False,7,False,3,C,con,deleitó,4,0.571428571429,2,0.285714285714,3
S,P,S,0,0,0,0,0,C,False,False,3,False,2,V,el,con,3,0.428571428571,3,0.428571428571,0
D,A,0,M,S,0,0,0,C,False,False,2,False,7,C,glacial,el,2,0.285714285714,4,0.571428571429,1
A,Q,0,C,S,0,0,0,C,False,False,7,False,8,C,fueguino,glacial,1,0.142857142857,5,0.714285714286,1
N,C,M,S,0,0,0,0,V,False,True,8,False,0,N,1r03r03032,fueguino,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,C,True,False,2,False,7,V,ejemplo,El,10,0.909090909091,0,0.0,0
N,C,M,S,0,0,0,0,V,False,False,7,False,3,C,del,ejemplo,9,0.818181818182,1,0.0909090909091,1
S,P,S,0,0,0,0,0,C,False,False,3,False,6,C,prócer,del,8,0.727272727273,2,0.181818181818,1
N,C,M,S,0,0,0,0,C,False,False,6,True,2,V,es,prócer,7,0.636363636364,3,0.272727272727,4
V,S,I,P,3,S,0,0,C,False,False,2,False,11,V,ilustrativo,es,6,0.545454545455,4,0.363636363636,0
A,Q,0,M,S,0,0,0,V,False,False,11,False,2,C,de,ilustrativo,5,0.454545454545,5,0.454545454545,3
S,P,S,0,0,0,0,0,V,False,False,2,False,2,C,la,de,4,0.363636363636,6,0.545454545455,1
D,A,0,F,S,0,0,0,V,False,False,2,False,5,C,gesta,la,3,0.272727272727,7,0.636363636364,1
N,C,F,S,0,0,0,0,V,False,False,5,False,8,C,triunfal,gesta,2,0.181818181818,8,0.727272727273,1
A,Q,0,C,S,0,0,0,C,False,False,8,False,13,C,sanmartiniana,triunfal,1,0.0909090909091,9,0.818181818182,1
A,Q,0,F,S,0,0,0,V,False,True,13,False,0,N,1r03r03032,sanmartiniana,0,0.0,10,0.909090909091,4
N,P,0,0,0,0,0,0,V,True,False,7,True,2,V,es,Daniela,2,0.666666666667,0,0.0,0
V,S,I,P,3,S,0,0,C,False,False,2,False,16,C,bienintencionada,es,1,0.333333333333,1,0.333333333333,3
A,Q,0,F,S,0,0,0,V,False,True,16,False,0,N,1r03r03032,bienintencionada,0,0.0,2,0.666666666667,4
P,P,3,C,S,D,0,0,V,True,False,2,True,6,C,dieron,Le,9,0.9,0,0.0,1
V,M,I,S,3,P,0,0,C,False,False,6,False,2,C,la,dieron,8,0.8,1,0.1,1
D,A,0,F,S,0,0,0,V,False,False,2,False,10,C,bienvenida,la,7,0.7,2,0.2,1
N,C,F,S,0,0,0,0,V,False,False,10,False,1,V,a,bienvenida,6,0.6,3,0.3,3
S,P,S,0,0,0,0,0,V,False,False,1,False,5,C,Rubén,a,5,0.5,4,0.4,1
N,P,0,0,0,0,0,0,C,False,False,5,False,7,C,Beltrán,Rubén,4,0.4,5,0.5,1
N,P,0,0,0,0,0,0,C,False,False,7,False,2,V,en,Beltrán,3,0.3,6,0.6,1
S,P,S,0,0,0,0,0,C,False,False,2,False,2,V,el,en,2,0.2,7,0.7,0
D,A,0,M,S,0,0,0,C,False,False,2,False,6,C,Abasto,el,1,0.1,8,0.8,0
N,P,0,0,0,0,0,0,V,False,True,6,False,0,N,1r03r03032,Abasto,0,0.0,9,0.9,4
N,P,0,0,0,0,0,0,V,True,False,6,True,6,C,sembró,Andrea,4,0.8,0,0.0,3
V,M,I,S,3,S,0,0,C,False,False,6,False,2,V,el,sembró,3,0.6,1,0.2,0
D,A,0,M,S,0,0,0,C,False,False,2,False,6,C,césped,el,2,0.4,2,0.4,1
N,C,M,S,0,0,0,0,C,False,False,6,False,13,C,recientemente,césped,1,0.2,3,0.6,3
R,G,0,0,0,0,0,0,V,False,True,13,False,0,N,1r03r03032,recientemente,0,0.0,4,0.8,4
D,A,0,M,S,0,0,0,C,True,False,2,False,8,C,fascismo,El,7,0.875,0,0.0,1
N,C,M,S,0,0,0,0,V,False,False,8,True,2,V,es,fascismo,6,0.75,1,0.125,4
V,S,I,P,3,S,0,0,C,False,False,2,False,2,V,un,es,5,0.625,2,0.25,0
D,I,0,M,S,0,0,0,C,False,False,2,False,7,C,sistema,un,4,0.5,3,0.375,1
N,C,M,S,0,0,0,0,V,False,False,7,False,10,C,coercitivo,sistema,3,0.375,4,0.5,3
A,Q,0,M,S,0,0,0,V,False,False,10,False,1,C,y,coercitivo,2,0.25,5,0.625,0
C,C,0,0,0,0,0,0,C,False,False,1,False,7,C,nefasto,y,1,0.125,6,0.75,1
A,Q,0,M,S,0,0,0,V,False,True,7,False,0,N,1r03r03032,nefasto,0,0.0,7,0.875,4
N,P,0,0,0,0,0,0,V,True,False,7,True,5,C,tiene,Juanita,5,0.833333333333,0,0.0,4
V,M,I,P,3,S,0,0,V,False,False,5,False,9,C,nostalgia,tiene,4,0.666666666667,1,0.166666666667,1
N,C,F,S,0,0,0,0,V,False,False,9,False,2,C,de,nostalgia,3,0.5,2,0.333333333333,3
S,P,S,0,0,0,0,0,V,False,False,2,False,2,C,su,de,2,0.333333333333,3,0.5,1
D,P,3,C,S,0,0,0,V,False,False,2,False,8,V,infancia,su,1,0.166666666667,4,0.666666666667,0
N,C,F,S,0,0,0,0,V,False,True,8,False,0,N,1r03r03032,infancia,0,0.0,5,0.833333333333,4
D,A,0,M,S,0,0,0,C,True,False,2,False,6,C,truhán,El,8,0.888888888889,0,0.0,1
N,C,M,S,0,0,0,0,C,False,False,6,False,2,C,le,truhán,7,0.777777777778,1,0.111111111111,3
P,P,3,C,S,D,0,0,V,False,False,2,True,6,C,tendió,le,6,0.666666666667,2,0.222222222222,1
V,M,I,S,3,S,0,0,C,False,False,6,False,3,V,una,tendió,5,0.555555555556,3,0.333333333333,0
D,I,0,F,S,0,0,0,V,False,False,3,False,9,V,emboscada,una,4,0.444444444444,4,0.444444444444,0
N,C,F,S,0,0,0,0,V,False,False,9,False,1,V,a,emboscada,3,0.333333333333,5,0.555555555556,3
S,P,S,0,0,0,0,0,V,False,False,1,False,2,C,la,a,2,0.222222222222,6,0.666666666667,1
D,A,0,F,S,0,0,0,V,False,False,2,False,10,C,viejezuela,la,1,0.111111111111,7,0.777777777778,1
N,C,F,S,0,0,X,0,V,False,True,10,False,0,N,1r03r03032,viejezuela,0,0.0,8,0.888888888889,4
D,A,0,M,S,0,0,0,C,True,False,2,False,7,C,plomero,El,6,0.857142857143,0,0.0,1
N,C,M,S,0,0,0,0,V,False,False,7,True,4,C,hizo,plomero,5,0.714285714286,1,0.142857142857,3
V,M,I,S,3,S,0,0,V,False,False,4,False,2,V,un,hizo,4,0.571428571429,2,0.285714285714,0
D,I,0,M,S,0,0,0,C,False,False,2,False,5,C,curso,un,3,0.428571428571,3,0.428571428571,1
N,C,M,S,0,0,0,0,V,False,False,5,False,2,C,de,curso,2,0.285714285714,4,0.571428571429,2
S,P,S,0,0,0,0,0,V,False,False,2,False,10,C,fontanería,de,1,0.142857142857,5,0.714285714286,1
N,C,F,S,0,0,0,0,V,False,True,10,False,0,N,1r03r03032,fontanería,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,C,True,False,2,False,13,V,encuadernador,El,8,0.888888888889,0,0.0,0
N,C,M,S,0,0,0,0,C,False,False,13,True,4,C,hizo,encuadernador,7,0.777777777778,1,0.111111111111,4
V,M,I,S,3,S,0,0,V,False,False,4,False,3,V,una,hizo,6,0.666666666667,2,0.222222222222,0
D,I,0,F,S,0,0,0,V,False,False,3,False,5,C,copia,una,5,0.555555555556,3,0.333333333333,1
N,C,F,S,0,0,0,0,V,False,False,5,True,13,C,mimeografiada,copia,4,0.444444444444,4,0.444444444444,1
V,M,P,0,0,S,F,0,V,False,False,13,False,2,C,de,mimeografiada,3,0.333333333333,5,0.555555555556,3
S,P,S,0,0,0,0,0,V,False,False,2,False,3,C,los,de,2,0.222222222222,6,0.666666666667,1
D,A,0,M,P,0,0,0,C,False,False,3,False,12,C,cuadernillos,los,1,0.111111111111,7,0.777777777778,1
N,C,M,P,0,0,0,0,C,False,True,12,False,0,N,1r03r03032,cuadernillos,0,0.0,8,0.888888888889,4
V,M,I,S,3,P,0,0,C,True,False,10,True,10,C,quebrantar,Intentaron,3,0.75,0,0.0,1
V,M,N,0,0,0,0,0,C,False,False,10,False,2,V,el,quebrantar,2,0.5,1,0.25,1
D,A,0,M,S,0,0,0,C,False,False,2,False,15,V,acuartelamiento,el,1,0.25,2,0.5,0
N,C,M,S,0,0,0,0,V,False,True,15,False,0,N,1r03r03032,acuartelamiento,0,0.0,3,0.75,4
D,A,0,M,S,0,0,0,C,True,False,2,False,7,V,autobús,El,7,0.875,0,0.0,0
N,C,M,S,0,0,0,0,C,False,False,7,False,9,C,veintidós,autobús,6,0.75,1,0.125,2
Z,0,0,0,0,0,0,0,C,False,False,9,False,2,C,se,veintidós,5,0.625,2,0.25,4
P,0,0,0,0,0,0,0,V,False,False,2,True,6,C,detuvo,se,4,0.5,3,0.375,1
V,M,I,S,3,S,0,0,V,False,False,6,False,2,V,en,detuvo,3,0.375,4,0.5,1
S,P,S,0,0,0,0,0,C,False,False,2,False,2,V,el,en,2,0.25,5,0.625,0
D,A,0,M,S,0,0,0,C,False,False,2,False,5,V,andén,el,1,0.125,6,0.75,0
N,C,M,S,0,0,0,0,C,False,True,5,False,0,N,1r03r03032,andén,0,0.0,7,0.875,4
D,A,0,F,S,0,0,0,V,True,False,2,False,9,C,comadreja,La,5,0.833333333333,0,0.0,1
N,C,F,S,0,0,0,0,V,False,False,9,True,7,C,dormita,comadreja,4,0.666666666667,1,0.166666666667,3
V,M,I,P,3,S,0,0,V,False,False,7,False,2,V,en,dormita,3,0.5,2,0.333333333333,0
S,P,S,0,0,0,0,0,C,False,False,2,False,2,C,la,en,2,0.333333333333,3,0.5,1
D,A,0,F,S,0,0,0,V,False,False,2,False,10,C,madreselva,la,1,0.166666666667,4,0.666666666667,1
N,C,F,S,0,0,0,0,V,False,True,10,False,0,N,1r03r03032,madreselva,0,0.0,5,0.833333333333,4
N,P,0,0,0,0,0,0,V,True,False,5,True,7,V,asistió,Laura,5,0.833333333333,0,0.0,3
V,M,I,S,3,S,0,0,C,False,False,7,False,1,V,a,asistió,4,0.666666666667,1,0.166666666667,0
S,P,S,0,0,0,0,0,V,False,False,1,False,2,C,la,a,3,0.5,2,0.333333333333,1
D,A,0,F,S,0,0,0,V,False,False,2,False,13,C,dramatización,la,2,0.333333333333,3,0.5,1
N,C,F,S,0,0,0,0,C,False,False,13,False,10,C,dionisíaca,dramatización,1,0.166666666667,4,0.666666666667,1
A,Q,0,F,S,0,0,0,V,False,True,10,False,0,N,1r03r03032,dionisíaca,0,0.0,5,0.833333333333,4
V,M,I,S,1,S,0,0,C,True,False,7,False,2,V,un,Alquilé,4,0.8,0,0.0,0
D,I,0,M,S,0,0,0,C,False,False,2,False,10,C,ciclomotor,un,3,0.6,1,0.2,1
N,C,M,S,0,0,0,0,C,False,False,10,False,2,V,en,ciclomotor,2,0.4,2,0.4,0
S,P,S,0,0,0,0,0,C,False,False,2,False,10,C,Pernambuco,en,1,0.2,3,0.6,1
N,P,0,0,0,0,0,0,V,False,True,10,False,0,N,1r03r03032,Pernambuco,0,0.0,4,0.8,4
N,P,0,0,0,0,0,0,V,True,False,11,True,8,V,abordará,Gendarmería,5,0.833333333333,0,0.0,3
V,M,I,F,3,S,0,0,C,False,False,8,False,2,V,el,abordará,4,0.666666666667,1,0.166666666667,0
D,A,0,M,S,0,0,0,C,False,False,2,False,8,C,problema,el,3,0.5,2,0.333333333333,1
N,C,M,S,0,0,0,0,V,False,False,8,False,3,C,del,problema,2,0.333333333333,3,0.5,1
S,P,S,0,0,0,0,0,C,False,False,3,False,12,C,narcotráfico,del,1,0.166666666667,4,0.666666666667,1
N,C,M,S,0,0,0,0,V,False,True,12,False,0,N,1r03r03032,narcotráfico,0,0.0,5,0.833333333333,4
D,A,0,M,S,0,0,0,C,True,False,2,False,12,C,guardacostas,El,7,0.875,0,0.0,1
N,C,M,N,0,0,0,0,C,False,False,12,True,9,C,vislumbró,guardacostas,6,0.75,1,0.125,4
V,M,I,S,3,S,0,0,C,False,False,9,False,2,V,el,vislumbró,5,0.625,2,0.25,1
D,A,0,M,S,0,0,0,C,False,False,2,True,9,C,naufragar,el,4,0.5,3,0.375,1
V,M,N,0,0,0,0,0,C,False,False,9,False,3,C,del,naufragar,3,0.375,4,0.5,1
S,P,S,0,0,0,0,0,C,False,False,3,False,5,C,buque,del,2,0.25,5,0.625,1
N,C,M,S,0,0,0,0,V,False,False,5,False,8,C,pesquero,buque,1,0.125,6,0.75,1
A,Q,0,M,S,0,0,0,V,False,True,8,False,0,N,1r03r03032,pesquero,0,0.0,7,0.875,4
D,A,0,M,S,0,0,0,C,True,False,2,False,12,C,radioescucha,El,7,0.875,0,0.0,1
N,C,C,S,0,0,0,0,V,False,False,12,True,6,C,tiende,radioescucha,6,0.75,1,0.125,3
V,M,I,P,3,S,0,0,V,False,False,6,False,1,V,a,tiende,5,0.625,2,0.25,0
S,P,S,0,0,0,0,0,V,False,False,1,True,10,C,desconfiar,a,4,0.5,3,0.375,1
V,M,N,0,0,0,0,0,C,False,False,10,False,3,C,del,desconfiar,3,0.375,4,0.5,3
S,P,S,0,0,0,0,0,C,False,False,3,False,6,V,estilo,del,2,0.25,5,0.625,0
N,C,M,S,0,0,0,0,V,False,False,6,False,10,C,discursivo,estilo,1,0.125,6,0.75,1
A,Q,0,M,S,0,0,0,V,False,True,10,False,0,N,1r03r03032,discursivo,0,0.0,7,0.875,4
S,P,S,0,0,0,0,0,C,True,False,1,False,6,C,partir,A,6,0.857142857143,0,0.0,1
S,P,S,0,0,0,0,0,C,False,False,6,False,3,C,del,partir,5,0.714285714286,1,0.142857142857,1
S,P,S,0,0,0,0,0,C,False,False,3,False,7,C,resfrío,del,4,0.571428571429,2,0.285714285714,1
N,C,M,S,0,0,0,0,V,False,False,7,True,7,C,comenzó,resfrío,3,0.428571428571,3,0.428571428571,3
V,M,I,S,3,S,0,0,C,False,False,7,False,1,V,a,comenzó,2,0.285714285714,4,0.571428571429,0
S,P,S,0,0,0,0,0,V,False,False,1,True,10,V,afiebrarse,a,1,0.142857142857,5,0.714285714286,0
V,M,N,0,0,0,0,0,V,False,True,10,False,0,N,1r03r03032,afiebrarse,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,C,True,False,2,False,9,C,mapamundi,El,8,0.888888888889,0,0.0,1
N,C,M,S,0,0,0,0,V,False,False,9,True,2,V,es,mapamundi,7,0.777777777778,1,0.111111111111,4
V,S,I,P,3,S,0,0,C,False,False,2,False,3,V,una,es,6,0.666666666667,2,0.222222222222,0
D,I,0,F,S,0,0,0,V,False,False,3,False,7,C,muestra,una,5,0.555555555556,3,0.333333333333,1
N,C,F,S,0,0,0,0,V,False,False,7,False,2,C,de,muestra,4,0.444444444444,4,0.444444444444,3
S,P,S,0,0,0,0,0,V,False,False,2,False,2,C,la,de,3,0.333333333333,5,0.555555555556,1
D,A,0,F,S,0,0,0,V,False,False,2,False,10,C,superficie,la,2,0.222222222222,6,0.666666666667,1
N,C,F,S,0,0,0,0,V,False,False,10,False,9,C,terrestre,superficie,1,0.111111111111,7,0.777777777778,1
A,Q,0,C,S,0,0,0,V,False,True,9,False,0,N,1r03r03032,terrestre,0,0.0,8,0.888888888889,4
D,A,0,M,S,0,0,0,C,True,False,2,False,5,C,clima,El,7,0.875,0,0.0,1
N,C,M,S,0,0,0,0,V,False,False,5,True,6,V,estuvo,clima,6,0.75,1,0.125,3
V,A,I,S,3,S,0,0,V,False,False,6,False,7,C,nubloso,estuvo,5,0.625,2,0.25,1
A,Q,0,M,S,0,0,0,V,False,False,7,False,2,V,en,nubloso,4,0.5,3,0.375,3
S,P,S,0,0,0,0,0,C,False,False,2,False,2,V,el,en,3,0.375,4,0.5,0
D,A,0,M,S,0,0,0,C,False,False,2,False,8,C,mediodía,el,2,0.25,5,0.625,1
W,0,0,0,0,0,0,0,V,False,False,8,False,9,C,campestre,mediodía,1,0.125,6,0.75,1
A,Q,0,C,S,0,0,0,V,False,True,9,False,0,N,1r03r03032,campestre,0,0.0,7,0.875,4
D,A,0,M,S,0,0,0,C,True,False,2,False,14,V,individualista,El,6,0.857142857143,0,0.0,0
N,C,C,S,0,0,0,0,V,False,False,14,False,4,C,sólo,individualista,5,0.714285714286,1,0.142857142857,4
R,G,0,0,0,0,0,0,V,False,False,4,False,2,C,se,sólo,4,0.571428571429,2,0.285714285714,1
P,0,0,0,0,0,0,0,V,False,False,2,True,4,C,mira,se,3,0.428571428571,3,0.428571428571,1
V,M,I,P,3,S,0,0,V,False,False,4,False,2,V,el,mira,2,0.285714285714,4,0.571428571429,0
D,A,0,M,S,0,0,0,C,False,False,2,False,7,V,ombligo,el,1,0.142857142857,5,0.714285714286,0
N,C,M,S,0,0,0,0,V,False,True,7,False,0,N,1r03r03032,ombligo,0,0.0,6,0.857142857143,4
D,A,0,M,S,0,0,0,C,True,False,2,False,7,V,engrudo,El,8,0.888888888889,0,0.0,0
N,C,M,S,0,0,0,0,V,False,False,7,True,2,V,es,engrudo,7,0.777777777778,1,0.111111111111,3
V,S,I,P,3,S,0,0,C,False,False,2,False,3,V,una,es,6,0.666666666667,2,0.222222222222,1
D,I,0,F,S,0,0,0,V,False,False,3,False,6,C,mezcla,una,5,0.555555555556,3,0.333333333333,1
N,C,F,S,0,0,0,0,V,False,False,6,False,2,C,de,mezcla,4,0.444444444444,4,0.444444444444,3
S,P,S,0,0,0,0,0,V,False,False,2,False,6,C,harina,de,3,0.333333333333,5,0.555555555556,0
N,C,F,S,0,0,0,0,V,False,False,6,False,1,C,y,harina,2,0.222222222222,6,0.666666666667,0
C,C,0,0,0,0,0,0,C,False,False,1,False,4,V,agua,y,1,0.111111111111,7,0.777777777778,0
N,C,F,S,0,0,0,0,V,False,True,4,False,0,N,1r03r03032,agua,0,0.0,8,0.888888888889,4
D,A,0,M,S,0,0,0,C,True,False,2,False,6,C,templo,El,7,0.875,0,0.0,1
N,C,M,S,0,0,0,0,V,False,False,6,False,2,C,de,templo,6,0.75,1,0.125,2
S,P,S,0,0,0,0,0,V,False,False,2,False,4,C,base,de,5,0.625,2,0.25,1
N,C,C,S,0,0,0,0,V,False,False,4,False,11,C,rectangular,base,4,0.5,3,0.375,1
A,Q,0,C,S,0,0,0,C,False,False,11,True,5,C,tiene,rectangular,3,0.375,4,0.5,4
V,M,I,P,3,S,0,0,V,False,False,5,False,8,C,columnas,tiene,2,0.25,5,0.625,1
N,C,F,P,0,0,0,0,C,False,False,8,False,11,C,cilíndricas,columnas,1,0.125,6,0.75,0
A,Q,0,F,P,0,0,0,C,False,True,11,False,0,N,1r03r03032,cilíndricas,0,0.0,7,0.875,4
D,A,0,M,S,0,0,0,C,True,False,2,False,9,C,desempeño,El,9,0.9,0,0.0,1
N,C,M,S,0,0,0,0,V,False,False,9,False,2,C,de,desempeño,8,0.8,1,0.1,3
S,P,S,0,0,0,0,0,V,False,False,2,False,6,C,Victor,de,7,0.7,2,0.2,1
N,P,0,0,0,0,0,0,C,False,False,6,False,8,C,Guapinol,Victor,6,0.6,3,0.3,1
N,P,0,0,0,0,0,0,C,False,False,8,False,2,V,en,Guapinol,5,0.5,4,0.4,1
S,P,S,0,0,0,0,0,C,False,False,2,False,3,C,las,en,4,0.4,5,0.5,1
D,A,0,F,P,0,0,0,C,False,False,3,False,10,V,olimpíadas,las,3,0.3,6,0.6,0
N,C,F,P,0,0,0,0,C,False,False,10,True,3,C,fue,olimpíadas,2,0.2,7,0.7,4
V,S,I,S,3,S,0,0,V,False,False,3,False,8,C,mediocre,fue,1,0.1,8,0.8,1
A,Q,0,C,S,0,0,0,V,False,True,8,False,0,N,1r03r03032,mediocre,0,0.0,9,0.9,4
D,A,0,F,S,0,0,0,V,True,False,2,False,7,C,cohorte,La,6,0.857142857143,0,0.0,1
N,C,F,S,0,0,0,0,V,False,False,7,True,6,C,deberá,cohorte,5,0.714285714286,1,0.142857142857,3
V,M,I,F,3,S,0,0,C,False,False,6,True,8,V,escoltar,deberá,4,0.571428571429,2,0.285714285714,0
V,M,N,0,0,0,0,0,C,False,False,8,False,2,V,al,escoltar,3,0.428571428571,3,0.428571428571,4
S,P,S,0,0,0,0,0,C,False,False,2,False,8,C,pabellón,al,2,0.285714285714,4,0.571428571429,1
N,C,M,S,0,0,0,0,C,False,False,8,False,6,C,patrio,pabellón,1,0.142857142857,5,0.714285714286,1
A,Q,0,M,S,0,0,0,V,False,True,6,False,0,N,1r03r03032,patrio,0,0.0,6,0.857142857143,4
D,A,0,F,S,0,0,0,V,True,False,2,False,10,C,bronquitis,La,4,0.8,0,0.0,1
N,C,F,N,0,0,0,0,C,False,False,10,False,2,C,le,bronquitis,3,0.6,1,0.2,3
P,P,3,C,S,D,0,0,V,False,False,2,True,7,C,produjo,le,2,0.4,2,0.4,1
V,M,I,S,3,S,0,0,V,False,False,7,False,6,C,fiebre,produjo,1,0.2,3,0.6,1
N,C,F,S,0,0,0,0,V,False,True,6,False,0,N,1r03r03032,fiebre,0,0.0,4,0.8,4
V,M,I,P,3,P,0,0,C,True,False,8,True,10,C,reexaminar,Proponen,5,0.833333333333,0,0.0,1
V,M,N,0,0,0,0,0,C,False,False,10,False,2,V,el,reexaminar,4,0.666666666667,1,0.166666666667,2
D,A,0,M,S,0,0,0,C,False,False,2,False,7,C,régimen,el,3,0.5,2,0.333333333333,1
N,C,M,S,0,0,0,0,C,False,False,7,False,2,C,de,régimen,2,0.333333333333,3,0.5,1
S,P,S,0,0,0,0,0,V,False,False,2,False,11,V,aeropuertos,de,1,0.166666666667,4,0.666666666667,0
N,C,M,P,0,0,0,0,C,False,True,11,False,0,N,1r03r03032,aeropuertos,0,0.0,5,0.833333333333,4
R,G,0,0,0,0,0,0,C,True,False,8,False,5,C,Jesús,Entonces,4,0.8,0,0.0,4
N,P,0,0,0,0,0,0,C,False,False,5,True,5,C,habló,Jesús,3,0.6,1,0.2,2
V,M,I,S,3,S,0,0,C,False,False,5,False,2,V,al,habló,2,0.4,2,0.4,0
S,P,S,0,0,0,0,0,C,False,False,2,False,7,V,apóstol,al,1,0.2,3,0.6,0
N,C,M,S,0,0,0,0,C,False,True,7,False,0,N,1r03r03032,apóstol,0,0.0,4,0.8,4
D,A,0,M,S,0,0,0,C,True,False,2,False,15,C,radiotransmisor,El,6,0.857142857143,0,0.0,1
